row_label,embedding_dim,mean_abs_shap,aac_ctd_feature,pearson_r_raw,p_value_raw,pearson_r_partial,p_value_partial,p_adj_fdr_raw,p_adj_fdr_partial,shrinkage
dim 625,625,1.0250282,NormVanDerWaalsVolume_group2_D75,-0.010813605111882112,0.7409638758240585,0.009155690836701976,0.779560651753678,0.7792252346512454,0.8224044778450046,0.0016579142751801355
dim 625,625,1.0250282,NormVanDerWaalsVolume_group2_D100,0.1931286294411376,2.5214295970629525e-09,0.13806125554006504,2.2272417772427424e-05,7.361516480935543e-09,7.278852774942036e-05,0.05506737390107255
dim 625,625,1.0250282,NormVanDerWaalsVolume_group3_D0,-0.2250956152697363,3.15301530970706e-12,-0.14533799058595723,7.94502231696757e-06,1.1179481034417814e-11,2.794313837532654e-05,0.07975762468377906
dim 625,625,1.0250282,NormVanDerWaalsVolume_group3_D25,-0.14531222834496973,7.97478220431673e-06,-0.042911303972877464,0.1893900263130786,1.7030545116635473e-05,0.25977933794073205,0.10240092437209228
dim 625,625,1.0250282,NormVanDerWaalsVolume_group3_D50,-0.12652866394424184,0.00010294318925455953,-0.0666304671477946,0.04143677811763799,0.0001977172237551632,0.0684126737088042,0.05989819679644724
dim 625,625,1.0250282,NormVanDerWaalsVolume_group3_D75,-0.15733562368798096,1.299304825580551e-06,-0.11928597425059165,0.0002526114630546643,2.9805481575817585e-06,0.0006853958461434433,0.03804964943738931
dim 625,625,1.0250282,NormVanDerWaalsVolume_group3_D100,0.11119020197599287,0.0006505413668584727,0.03685762182710557,0.2596978597112508,0.0011340334892000516,0.3381045334803555,0.0743325801488873
dim 625,625,1.0250282,Polarity_C1,0.5427553218424765,6.746550989373311e-73,0.3146529327341805,5.582750621292978e-23,2.166680798510275e-71,1.1300840651586998e-21,0.22810238910829606
dim 625,625,1.0250282,Polarity_C2,-0.6542907894558506,1.407473768339859e-115,-0.4125570686656338,8.278769495279579e-40,2.611645770141738e-113,6.58359288434138e-38,0.24173372079021682
dim 625,625,1.0250282,Polarity_C3,0.6350624095349363,5.989843545794254e-107,0.3973291611817019,8.500909756695837e-37,6.453573368694454e-105,5.460199728339249e-35,0.2377332483532344
dim 625,625,1.0250282,Polarity_T12,-0.4631606651269985,5.3118734900188424e-51,-0.3126890126021602,1.0640334447887535e-22,7.485931416313474e-50,2.102882666032211e-21,0.1504716525248383
dim 625,625,1.0250282,Polarity_T13,0.6320315626326384,1.207883037460831e-105,0.3851557504181114,1.6844250104581807e-34,1.1865674544468162e-103,8.790593023328631e-33,0.24687581221452698
dim 625,625,1.0250282,Polarity_T23,-0.13672455196904254,2.6768316443902466e-05,-0.13995246196680158,1.712096830281898e-05,5.42842604266146e-05,5.695620929423844e-05,-0.003227909997759043
dim 625,625,1.0250282,Polarity_group1_D0,-0.22692790106699523,2.0803107988686977e-12,-0.08110136728901621,0.013016130325331441,7.479265950722766e-12,0.02429797977092232,0.14582653377797902
dim 625,625,1.0250282,Polarity_group1_D25,-0.27899765592052156,3.254570009690696e-18,-0.09286918569383067,0.004439413526107267,1.589219858533176e-17,0.00936679796411767,0.18612847022669088
dim 625,625,1.0250282,Polarity_group1_D50,-0.17994337533424237,2.9206670625330096e-08,-0.0935704272098993,0.004147740037174881,7.854289846103263e-08,0.008818237889346978,0.08637294812434307
dim 625,625,1.0250282,Polarity_group1_D75,-0.19888929240053385,8.178675588340536e-10,-0.15884435760073504,1.024536791318108e-06,2.4788363398418686e-09,4.1428001004872645e-06,0.040044934799798815
dim 625,625,1.0250282,Polarity_group1_D100,-0.04359577806949508,0.1824205093567632,-0.08162776997804674,0.012436871482633756,0.22212340548727275,0.023336601546065587,-0.038031991908551666
dim 625,625,1.0250282,Polarity_group2_D0,0.19625760993644095,1.3737170798784606e-09,0.06909377086958883,0.0344558485566874,4.082041856578344e-09,0.05794689535716814,0.12716383906685214
dim 625,625,1.0250282,Polarity_group2_D25,0.350984490307658,1.5003206547838046e-28,0.06287902541655849,0.05434323345714926,1.0707416638841681e-27,0.08781151414943325,0.2881054648910995
dim 625,625,1.0250282,Polarity_group2_D50,0.20247504161629704,3.9886334366309344e-10,0.020903871033895245,0.5227626277121522,1.2335218220691964e-09,0.6000093390235699,0.1815711705824018
dim 625,625,1.0250282,Polarity_group2_D75,0.22612292574197745,2.498405148914373e-12,0.0603109317773135,0.06498507580974529,8.924784168314445e-12,0.10252723344570111,0.16581199396466395
dim 625,625,1.0250282,Polarity_group2_D100,-0.15104661630105,3.4155614166640605e-06,-0.11636715151914391,0.00035775943310123047,7.544957097657382e-06,0.000947919000384462,0.0346794647819061
dim 625,625,1.0250282,Polarity_group3_D0,-0.06057485185191125,0.0638177601999319,-0.05862355385426866,0.07287048154934538,0.08522643705228812,0.11346732325166133,0.0019512979976425912
dim 625,625,1.0250282,Polarity_group3_D25,-0.4393264697511815,1.7105758556118875e-45,-0.08945735814062045,0.006140728661327698,2.0927924387339578e-44,0.012400262230250612,0.34986911161056106
dim 625,625,1.0250282,Polarity_group3_D50,-0.23575427180592626,2.6675580568864826e-13,-0.01856608143865384,0.5703021846625477,1.0170826381279511e-12,0.6437341320624904,0.2171881903672724
dim 625,625,1.0250282,Polarity_group3_D75,-0.21916451783437438,1.1820054700798163e-11,-0.04345724634244352,0.18381553104767415,4.061623734636406e-11,0.253381706025271,0.17570727149193086
dim 625,625,1.0250282,Polarity_group3_D100,0.2589779880208172,7.969910139814678e-16,0.15398026438939702,2.186425369500256e-06,3.4615734547439564e-15,8.47176419272721e-06,0.10499772363142015
dim 625,625,1.0250282,Polarizability_C1,-0.5896350220616454,8.102606721901566e-89,-0.38811536462323365,4.75166225571015e-35,5.638063843989839e-87,2.5597664409793386e-33,0.20151965743841177
dim 625,625,1.0250282,Polarizability_C2,0.49504024841789407,4.396649297464778e-59,0.35645340287959304,1.8694657610834006e-29,8.537679449728116e-58,6.572648044230062e-28,0.13858684553830103
dim 625,625,1.0250282,Polarizability_C3,0.47018702418386416,1.0387815255386882e-52,0.24639631152457217,2.0021609842115163e-14,1.54889745325858e-51,2.0512937691001426e-13,0.22379071265929198
dim 625,625,1.0250282,Polarizability_T12,-0.5342265443320278,2.901121173636722e-70,-0.29663169624541397,1.7348208204075e-20,8.425864973866653e-69,2.826488556176122e-19,0.2375948480866138
dim 625,625,1.0250282,Polarizability_T13,-0.03310827992797352,0.3113543646430066,-0.10969692933855438,0.0007694798873439641,0.36033388007887807,0.0018869771099330691,-0.07658864941058086
dim 625,625,1.0250282,Polarizability_T23,0.534154267106516,3.051846165416443e-70,0.34512941903210154,1.333410981311986e-27,8.787212234905964e-69,4.01224565547931e-26,0.1890248480744145
dim 625,625,1.0250282,Polarizability_group1_D0,0.14051942779511012,1.5812205290508023e-05,0.024080205933897415,0.4615914101055772,3.2925664382978057e-05,0.542284667517632,0.11643922186121271
dim 625,625,1.0250282,Polarizability_group1_D25,0.270712414413207,3.3537677408427255e-17,0.011253612853374569,0.7308242663177796,1.566655140477581e-16,0.7803558342395729,0.2594588015598324
dim 625,625,1.0250282,Polarizability_group1_D50,0.19357848218288315,2.312043131879526e-09,-0.03086395246720569,0.34531103809518937,6.7857856418959724e-09,0.42906951906173085,0.16271452971567746
dim 625,625,1.0250282,Polarizability_group1_D75,0.23843030103460527,1.4073538207174492e-13,0.0872086792355787,0.0075620175755055155,5.45942132543122e-13,0.014962759894661386,0.15122162179902657
dim 625,625,1.0250282,Polarizability_group1_D100,-0.06860122122686622,0.03576532881113615,-0.040471551176423516,0.21582507987022886,0.049362065383964766,0.29055049043392356,0.028129670050442708
dim 625,625,1.0250282,Polarizability_group2_D0,0.04469375956324655,0.1716399695828201,-0.011280012561480722,0.7302173774471765,0.21045429456924344,0.7799571604328652,0.03341374700176583
dim 625,625,1.0250282,Polarizability_group2_D25,-0.22227215323510255,5.94235713474694e-12,-0.029805506644244112,0.36211376131883877,2.073926105543864e-11,0.4462951892269083,0.19246664659085844
dim 625,625,1.0250282,Polarizability_group2_D50,-0.23083525845088482,8.467583563171406e-13,0.009179274113213837,0.779007548462459,3.1216036535311808e-12,0.8220806356602253,0.22165598433767097
dim 625,625,1.0250282,Polarizability_group2_D75,-0.11387357069565582,0.00047863838015999477,-0.029009301365395035,0.3750846809941511,0.000848091347339195,0.4583910847129399,0.08486426933026078
dim 625,625,1.0250282,Polarizability_group2_D100,-0.051117591042269137,0.11789593459815298,0.0008656462698123711,0.9788884750699133,0.1493825574953835,0.9847853935944308,0.050251944772456765
dim 625,625,1.0250282,Polarizability_group3_D0,-0.2250956152697363,3.15301530970706e-12,-0.14533799058595723,7.94502231696757e-06,1.1179481034417814e-11,2.794313837532654e-05,0.07975762468377906
dim 625,625,1.0250282,Polarizability_group3_D25,-0.14531222834496973,7.97478220431673e-06,-0.042911303972877464,0.1893900263130786,1.7030545116635473e-05,0.25977933794073205,0.10240092437209228
dim 625,625,1.0250282,Polarizability_group3_D50,-0.12652866394424184,0.00010294318925455953,-0.0666304671477946,0.04143677811763799,0.0001977172237551632,0.0684126737088042,0.05989819679644724
dim 625,625,1.0250282,Polarizability_group3_D75,-0.15733562368798096,1.299304825580551e-06,-0.11928597425059165,0.0002526114630546643,2.9805481575817585e-06,0.0006853958461434433,0.03804964943738931
dim 625,625,1.0250282,Polarizability_group3_D100,0.11119020197599287,0.0006505413668584727,0.03685762182710557,0.2596978597112508,0.0011340334892000516,0.3381045334803555,0.0743325801488873
dim 625,625,1.0250282,Charge_C1,0.4721107556039476,3.4810908814507767e-53,0.32491061695955437,1.7759706434825492e-24,5.284928883657088e-52,3.9024618087050753e-23,0.14720013864439324
dim 625,625,1.0250282,Charge_C2,-0.5876342210229087,4.3842602512050875e-88,-0.36850020738550276,1.6444903243033998e-31,2.9286858478049985e-86,6.865747103966694e-30,0.21913401363740598
dim 625,625,1.0250282,Charge_C3,0.5227055192434964,7.989654882661314e-67,0.2783035470008807,3.969151595376584e-18,1.991451291648417e-65,5.239907639746162e-17,0.24440197224261567
dim 625,625,1.0250282,Charge_T12,0.3780755573594461,3.3005391855621424e-33,0.2692037283307736,5.084833057157436e-17,2.70855058471193e-32,6.175760876693031e-16,0.10887182902867248
dim 625,625,1.0250282,Charge_T13,0.49257719017236123,1.988068972857906e-58,0.289761614581038,1.3933552722749739e-19,3.7943716396259465e-57,2.105794845881635e-18,0.20281557559132324
dim 625,625,1.0250282,Charge_T23,0.4809043069735706,2.1496827824288123e-55,0.24070559028701136,8.120863049754308e-14,3.4685702866242674e-54,7.749623596051255e-13,0.24019871668655926
dim 625,625,1.0250282,Charge_group1_D0,-0.04426088862520768,0.17583183415535802,-0.014610281849321541,0.6551247284863164,0.21488412955685904,0.7190655909116979,0.029650606775886143
dim 625,625,1.0250282,Charge_group1_D25,-0.13250899661581436,4.727607078805979e-05,-0.015327482900658022,0.6393681105956426,9.376607864140124e-05,0.7054805052492389,0.11718151371515634
dim 625,625,1.0250282,Charge_group1_D50,-0.022948615785329647,0.4829147492821647,0.012468897139076104,0.7030667557792701,0.5356809241456095,0.7577421633761736,0.010479718646253543
dim 625,625,1.0250282,Charge_group1_D75,-0.13910471384345155,1.9271681460941732e-05,-0.07476848583320832,0.022088261474777663,3.973297288860826e-05,0.03907563205813422,0.06433622801024323
dim 625,625,1.0250282,Charge_group1_D100,0.11423712781494966,0.000458913714969721,0.08767147811113707,0.007247480094757222,0.000814005208708905,0.014365924935601853,0.02656564970381259
dim 625,625,1.0250282,Charge_group2_D0,-0.02343404245731425,0.47370268357175693,-0.0503829471730074,0.12327659987927503,0.5265114685955635,0.17925287052537162,-0.026948904715693146
dim 625,625,1.0250282,Charge_group2_D25,0.12107920928449818,0.00020318924266655847,-0.03809505533469839,0.2440298052127511,0.0003785008759098189,0.32154113703229736,0.0829841539497998
dim 625,625,1.0250282,Charge_group2_D50,-0.04535748446867588,0.16535824965690882,-0.07149286229293353,0.02864713768546038,0.20327440333237962,0.04924417903728135,-0.02613537782425765
dim 625,625,1.0250282,Charge_group2_D75,0.025497178358905803,0.4356468759778734,-0.0027849537518843566,0.9321540071606838,0.48860327930359204,0.948049446990464,0.022712224607021447
dim 625,625,1.0250282,Charge_group2_D100,-0.25340701968974844,3.3953195745873798e-15,-0.14570342940450862,7.5341267605913045e-06,1.4282578563125754e-14,2.6713358153264285e-05,0.10770359028523982
dim 625,625,1.0250282,Charge_group3_D0,-0.05831487152967836,0.07439434391193228,-0.11107255250029978,0.0006592533288886593,0.09825113035423244,0.0016358886467222305,-0.05275768097062142
dim 625,625,1.0250282,Charge_group3_D25,-0.21980358571178438,1.0269903255948735e-11,-0.06062499463718515,0.06359794560461333,3.547205467928519e-11,0.10038617122845395,0.15917859107459922
dim 625,625,1.0250282,Charge_group3_D50,-0.017619668904299446,0.5901159878944329,-0.0016769287491604189,0.9591158963642397,0.6372413189678001,0.9683939219638937,0.015942740155139027
dim 625,625,1.0250282,Charge_group3_D75,0.034829232258541856,0.28685843632515623,0.023391126135240685,0.4745132108951656,0.33441786294101983,0.554151791744704,0.011438106123301171
dim 625,625,1.0250282,Charge_group3_D100,0.202301520673259,4.1309377150599786e-10,0.09682974223905697,0.0030070097910357804,1.2763489332377731e-09,0.006547205151277384,0.10547177843420202
dim 625,625,1.0250282,SecondaryStructure_C1,0.559429228808514,2.860507823917957e-78,0.29824314016634,1.0554484823326422e-20,1.1109414106844157e-76,1.7714562467291583e-19,0.26118608864217396
dim 625,625,1.0250282,SecondaryStructure_C2,-0.22365546200880154,4.360898306941629e-12,-0.09354993879927648,0.004156009628742533,1.534815631737096e-11,0.008830198575063652,0.13010552320952506
dim 625,625,1.0250282,SecondaryStructure_C3,-0.5983215758268808,4.6222436457164646e-92,-0.33506133619238376,5.127601741872213e-26,3.4307319503762203e-90,1.3073427341872664e-24,0.2632602396344971
dim 625,625,1.0250282,SecondaryStructure_T12,0.4177038676171236,7.317992741922875e-41,0.1848280094111266,1.2030761186401586e-08,7.759395478737272e-40,6.535989987773787e-08,0.232875858205997
dim 625,625,1.0250282,SecondaryStructure_T13,0.2763585359817352,6.901619981634947e-18,0.056119035333644054,0.08599939815601063,3.335949455667254e-17,0.1309558632414231,0.22023950064809117
dim 625,625,1.0250282,SecondaryStructure_T23,-0.5283658004744545,1.6944765746851985e-68,-0.27677953076616557,6.125075738573018e-18,4.6012615930476116e-67,7.898746319240881e-17,0.2515862697082889
dim 625,625,1.0250282,SecondaryStructure_group1_D0,-0.14095920712239993,1.4863199328570044e-05,-0.13261122590894728,4.663771690674119e-05,3.1007548880339755e-05,0.00014356679674517564,0.008347981213452649
dim 625,625,1.0250282,SecondaryStructure_group1_D25,0.03259769285457988,0.31887948199668964,0.0008167572314724469,0.9800805343059087,0.36789549909117214,0.9850250294060712,0.03178093562310743
dim 625,625,1.0250282,SecondaryStructure_group1_D50,0.09928906286960966,0.0023442865747766287,-0.02716758522944696,0.40616833178326384,0.00381203367076628,0.4902790849859419,0.0721214776401627
dim 625,625,1.0250282,SecondaryStructure_group1_D75,0.1405874170760593,1.5661813370864725e-05,-0.0007954014975840229,0.9806012643039481,3.263284882014234e-05,0.9850250294060712,0.13979201557847526
dim 625,625,1.0250282,SecondaryStructure_group1_D100,0.24288355946891776,4.772003075168131e-14,0.15624135696897692,1.541507841404484e-06,1.8929323362305886e-13,6.1002798463163226e-06,0.08664220249994084
dim 625,625,1.0250282,SecondaryStructure_group2_D0,-0.11638404326131008,0.00035704771508258666,-0.06935334455101627,0.033782361097096494,0.0006435722441315918,0.05692890316059651,0.047030698710293806
dim 625,625,1.0250282,SecondaryStructure_group2_D25,0.0396613468102895,0.2251647860769542,-0.019007872445273574,0.5611626395122712,0.26897367149392953,0.6351001407362488,0.02065347436501593
dim 625,625,1.0250282,SecondaryStructure_group2_D50,-0.019840671519205922,0.5441290131954416,0.011301840045961985,0.7297157243214528,0.5935306675613242,0.779670671539876,0.008538831473243937
dim 625,625,1.0250282,SecondaryStructure_group2_D75,-0.18925317891248694,5.27579127843774e-09,-0.0684983955285964,0.03604398132054938,1.5035104837868645e-08,0.06043518956357175,0.12075478338389053
dim 625,625,1.0250282,SecondaryStructure_group2_D100,-0.1632621713103234,5.044627032374654e-07,-0.14531227334222716,7.974730131993446e-06,1.2095516359031834e-06,2.8007990158631032e-05,0.017949897968096235
dim 625,625,1.0250282,SecondaryStructure_group3_D0,0.12794891755261345,8.58335446765339e-05,0.04711373473874583,0.14957110824458472,0.00016629004595105756,0.2116811447190309,0.08083518281386762
dim 625,625,1.0250282,SecondaryStructure_group3_D25,0.030934126882642903,0.3442148496742511,0.007214721876216694,0.825439725064478,0.39562202268134844,0.8607457638824092,0.02371940500642621
dim 625,625,1.0250282,SecondaryStructure_group3_D50,-0.12821396844542063,8.295338932318281e-05,-0.017731880648782308,0.58775028828994,0.0001608034360646724,0.660304730201278,0.11048208779663832
dim 625,625,1.0250282,SecondaryStructure_group3_D75,-0.027791823363808435,0.3954646954524254,0.028806275821657637,0.37843746893985836,0.44820226766579596,0.4621503276998636,-0.001014452457849202
dim 625,625,1.0250282,SecondaryStructure_group3_D100,-0.11622430426983983,0.0003638313533508972,-0.024462827594030172,0.4545019855283937,0.0006543870329520715,0.5350851715420638,0.09176147667580967
