row_label,embedding_dim,mean_abs_shap,aac_ctd_feature,pearson_r_raw,p_value_raw,pearson_r_partial,p_value_partial,p_adj_fdr_raw,p_adj_fdr_partial,shrinkage
dim 21,21,0.2187239632872364,SolventAccessibility_group3_D100,0.2065494101477209,1.735556916163371e-10,0.04121942828760217,0.20745408343826738,3.88262565303795e-10,0.28467405040419597,0.16532998186011874
dim 38,38,0.2162860272769039,AAC_A,-0.07859141705228385,0.01611809502600478,0.11571932464369174,0.00038607601154083763,0.021186319317928363,0.0012998930227282235,-0.03712790759140788
dim 38,38,0.2162860272769039,AAC_C,-0.10303910199547332,0.0015870666202502275,-0.051498342067396535,0.1151805620347263,0.0022848286688085173,0.17266744936983208,0.05154075992807679
dim 38,38,0.2162860272769039,AAC_D,0.23552946959528356,2.813770056477727e-13,0.06168075077381832,0.05911288407869225,7.245946020536321e-13,0.09721173452625904,0.17384871882146524
dim 38,38,0.2162860272769039,AAC_E,0.3052583069200575,1.1691525588862388e-21,-0.2352108519607914,3.034545989551966e-13,5.045180292868266e-21,8.043955242145688e-12,0.07004745495926612
dim 38,38,0.2162860272769039,AAC_F,0.10955204364398326,0.0007820338054372088,-0.058295391986984954,0.07449137353942752,0.001159339951247349,0.11825151502931935,0.0512566516569983
dim 38,38,0.2162860272769039,AAC_G,-0.09441177711100676,0.003820760012563072,0.15193273664698537,2.9876344209798692e-06,0.005343944071172806,1.6466499944014462e-05,-0.057520959535978605
dim 38,38,0.2162860272769039,AAC_H,0.389842401078988,2.2569626315681836e-35,0.06085036216091712,0.06261768287884835,1.8430941783466339e-34,0.1020707959079324,0.3289920389180709
dim 38,38,0.2162860272769039,AAC_I,0.1831544874001731,1.6347054835924108e-08,-0.0980147412986621,0.002668887368211154,3.289106213975092e-08,0.0070972004855296604,0.085139746101511
dim 38,38,0.2162860272769039,AAC_K,0.33440647934496887,6.471290533222666e-26,-0.010007164355801864,0.7596635623734312,3.3824898874747578e-25,0.8171582281247216,0.324399314989167
dim 38,38,0.2162860272769039,AAC_L,0.1973676337901765,1.10479396627778e-09,-0.17694088587690482,4.9782659010331794e-08,2.350612900667807e-09,3.930829340295702e-07,0.020426747913271676
dim 38,38,0.2162860272769039,AAC_M,0.13968923411505269,1.7763038219332192e-05,-0.1658270306858317,3.314131799121774e-07,2.9948787305688805e-05,2.2452738760784437e-06,-0.026137796570779026
dim 38,38,0.2162860272769039,AAC_N,0.04271975660148731,0.19137506218071218,0.0802632523840784,0.013987627128209171,0.2165286950147624,0.029550078816077567,-0.03754349578259109
dim 38,38,0.2162860272769039,AAC_P,-0.46672471121903253,7.302822266103806e-52,-0.11137267963662897,0.0006372401114309739,1.2381434704967876e-50,0.0020308988284155082,0.3553520315824036
dim 38,38,0.2162860272769039,AAC_Q,0.052136287400786324,0.11074132409970201,-0.055269364123046644,0.09086457512722038,0.12941778253779032,0.14076423048465495,-0.0031330767222603195
dim 38,38,0.2162860272769039,AAC_R,-0.1671860880936279,2.645744172489222e-07,-0.10884389054654432,0.000846169965235949,5.069871219801493e-07,0.00259761735651477,0.05834219754708357
dim 38,38,0.2162860272769039,AAC_S,-0.3990818553984487,3.897306146671792e-37,0.04510570213580784,0.16772055466416436,3.461968757947815e-36,0.2371662373320529,0.35397615326264087
dim 38,38,0.2162860272769039,AAC_T,-0.37436474780756485,1.5246819277804405e-32,0.14996465210267532,4.017892122037556e-06,1.1118859473333343e-31,2.1403125498573266e-05,0.22440009570488953
dim 38,38,0.2162860272769039,AAC_V,0.08590233830136966,0.008516810252930556,0.11526455622702816,0.0004071885742241956,0.01141956894612126,0.0013600098379088134,-0.029362217925658504
dim 38,38,0.2162860272769039,AAC_W,-0.12261089524888216,0.00016831113362832898,-0.007908513540284774,0.8089631623893762,0.00026397744462978247,0.8561844010862418,0.1147023817085974
