row_label,embedding_dim,mean_abs_shap,aac_ctd_feature,pearson_r_raw,p_value_raw,pearson_r_partial,p_value_partial,p_adj_fdr_raw,p_adj_fdr_partial,shrinkage
AAC_P,12,0.6371153,AAC_A,0.3643246537258308,8.680087891964952e-31,0.32626267777547735,1.1161319815977325e-24,4.412708304286597e-30,6.680789997377109e-24,0.03806197595035343
AAC_P,12,0.6371153,AAC_C,0.02058819426765237,0.5290613821335166,-0.027890530278637575,0.393787915490586,0.5776610056639246,0.4494427963936739,-0.007302336010985205
AAC_P,12,0.6371153,AAC_D,-0.1105159989026616,0.0007019537393226711,0.01300324717892085,0.6909834476643198,0.0012141509525311865,0.7294199479136625,0.09751275172374076
AAC_P,12,0.6371153,AAC_E,-0.3248156107723196,1.8347287058238503e-24,-0.09757171159300598,0.0027910145358558324,7.989561769819635e-24,0.004661513151131118,0.2272438991793136
AAC_P,12,0.6371153,AAC_F,-0.27118794425893866,2.939861195060256e-17,-0.21770121891120653,1.6281917135421796e-11,1.050175015133824e-16,5.810000345332136e-11,0.053486725347732134
AAC_P,12,0.6371153,AAC_G,0.1126945258471149,0.0005481721574276785,0.007062594855086569,0.8290630807486081,0.0009565804628048308,0.8512359943745316,0.10563193099202833
AAC_P,12,0.6371153,AAC_H,-0.18930509224388586,5.224400214004862e-09,0.03402464485529202,0.2981444158536004,1.2944730500575845e-08,0.3501414729082368,0.15528044738859384
AAC_P,12,0.6371153,AAC_I,-0.4559013542494375,2.8137400489067103e-49,-0.3779275265688244,3.509635930088489e-33,2.0210519921179382e-48,2.587678588630365e-32,0.07797382768061312
AAC_P,12,0.6371153,AAC_K,-0.5967462552820112,1.8217416689202927e-91,-0.49639765394402635,1.904075236271987e-59,2.4241502686030987e-90,2.4181031517674665e-58,0.10034860133798484
AAC_P,12,0.6371153,AAC_L,-0.09026084426020452,0.005694325449793858,0.1036378141471886,0.0014894882993541575,0.008760500691990549,0.002580337614026393,-0.013376969886984086
AAC_P,12,0.6371153,AAC_M,-0.23775998069520535,1.6530512660170724e-13,-0.12015784694670296,0.00022732296110023533,5.155173882817014e-13,0.000437109205569825,0.11760213374850238
AAC_P,12,0.6371153,AAC_N,-0.36283653765059964,1.5611417709484757e-30,-0.4199711355626453,2.4798498323884844e-41,7.91231185882839e-30,2.1513502442019577e-40,-0.05713459791204567
AAC_P,12,0.6371153,AAC_P,1.0,0.0,1.0,0.0,0.0,0.0,0.0
AAC_P,12,0.6371153,AAC_Q,-0.043711259866219467,0.18126360451439022,0.007118891227346384,0.8277217883048825,0.22071470618959654,0.8501201638801684,0.03659236863887308
AAC_P,12,0.6371153,AAC_R,0.4072177559186499,9.8107153273075e-39,0.39893217887857396,4.166470759360395e-37,6.079367197255483e-38,3.3212439943350165e-36,0.008285577040075931
AAC_P,12,0.6371153,AAC_S,0.09041121845350059,0.005614102501060998,-0.21765236677766958,1.645628858536964e-11,0.008673035316162689,5.865955589662178e-11,-0.127241148324169
AAC_P,12,0.6371153,AAC_T,0.32476985413566745,1.8637095942362523e-24,0.07814098757346673,0.01673871688833861,8.09465545481025e-24,0.02510476820486092,0.24662886656220073
AAC_P,12,0.6371153,AAC_V,0.05891594782705858,0.07145064302072993,0.08279069982330721,0.011237301373948317,0.09329364647741906,0.017400364668051636,-0.023874751996248632
AAC_P,12,0.6371153,AAC_W,0.1877888952290991,6.945554810224026e-09,0.1359905187683189,2.959092610663147e-05,1.7082586941199005e-08,6.359954517126712e-05,0.0517983764607802
AAC_P,12,0.6371153,AAC_Y,-0.2714106817776631,2.7637100298209824e-17,-0.2718257564080144,2.4627465893312427e-17,9.91492105220417e-17,1.1938423234203702e-16,-0.00041507463035128644
AAC_P,12,0.6371153,Hydrophobicity_C1,-0.5228499809503162,7.247851925449236e-67,-0.36021544954144374,4.35691998721174e-30,6.560386295664078e-66,2.9758921794043376e-29,0.16263453140887246
AAC_P,12,0.6371153,Hydrophobicity_C2,0.5190863391213854,9.038695803791388e-66,0.3355012018508482,4.384138889346753e-26,8.050465062576863e-65,2.716702020485743e-25,0.18358513727053716
AAC_P,12,0.6371153,Hydrophobicity_C3,-0.38266012234458324,4.8477004510015564e-34,-0.19044501597553626,4.211026306466236e-09,2.6851276129925703e-33,1.286809502616398e-08,0.19221510636904698
AAC_P,12,0.6371153,Hydrophobicity_T12,-0.0012575108134191028,0.9693355844047383,0.058703345025538006,0.0724807547745758,0.9723361084795187,0.09675688287253524,-0.05744583421211891
AAC_P,12,0.6371153,Hydrophobicity_T13,-0.49577815668773156,2.79096167647273e-59,-0.31823933180390535,1.69783828280193e-23,2.32464139636382e-58,9.794093030325467e-23,0.17753882488382622
AAC_P,12,0.6371153,Hydrophobicity_T23,0.29180087141475414,7.551982271173531e-20,0.2200204049399307,9.790609744297007e-12,2.9059470951289856e-19,3.542864197827953e-11,0.07178046647482345
AAC_P,12,0.6371153,Hydrophobicity_group1_D0,-0.0867932089812632,0.0078547387208806,-0.08959082241079645,0.006064465009763595,0.011892487455911697,0.00978517542638184,-0.0027976134295332467
